Gene_ID	GeneSymbol	Transcript_ID
ENSG00000225710	PDE4DIPP8	ENST00000438396
ENSG00000219481	NBPF1	ENST00000430580
ENSG00000271732	ENSG00000271732	ENST00000607700
ENSG00000215908	CROCCP2	ENST00000412962
ENSG00000283773	ENSG00000283773	ENST00000639399
ENSG00000186301	MST1P2	ENST00000457982
ENSG00000282143	ENSG00000282143	ENST00000633763
ENSG00000207513	RNU1-3	ENST00000384782
ENSG00000280114	ENSG00000280114	ENST00000624828
ENSG00000236698	EIF1AXP1	ENST00000419267
ENSG00000268869	ESPNP	ENST00000270691
ENSG00000279151	ENSG00000279151	ENST00000624517
ENSG00000282740	ENSG00000282740	ENST00000633433
ENSG00000058453	CROCC	ENST00000375541
ENSG00000227684	CROCCP4	ENST00000457096
ENSG00000207389	RNU1-4	ENST00000384659
ENSG00000186715	MST1L	ENST00000442552
ENSG00000223643	ENSG00000223643	ENST00000422345
ENSG00000230239	PDE4DIPP9	ENST00000414128
ENSG00000263811	MIR3675	ENST00000583661
ENSG00000228549	ENSG00000228549	ENST00000660907
ENSG00000277234	RNU1-5P	ENST00000362684
ENSG00000238142	ENSG00000238142	ENST00000654227
ENSG00000235241	ENSG00000235241	ENST00000453917
ENSG00000207005	RNU1-2	ENST00000384278
ENSG00000272426	ENSG00000272426	ENST00000606899
ENSG00000117122	MFAP2	ENST00000375535
ENSG00000286898	ENSG00000286898	ENST00000654887
ENSG00000226526	ENSG00000226526	ENST00000446261
ENSG00000159363	ATP13A2	ENST00000326735
ENSG00000288636	ENSG00000288636	ENST00000617114
ENSG00000117118	SDHB	ENST00000375499
ENSG00000117115	PADI2	ENST00000375486
ENSG00000204362	LINC02783	ENST00000412427
ENSG00000282843	ENSG00000282843	ENST00000635428
ENSG00000142623	PADI1	ENST00000375471
ENSG00000142619	PADI3	ENST00000375460
ENSG00000266634	MIR3972	ENST00000582732
ENSG00000159339	PADI4	ENST00000375448
ENSG00000276747	PADI6	ENST00000619609
ENSG00000227751	RCC2-AS1	ENST00000439577
ENSG00000179051	RCC2	ENST00000375436
ENSG00000074964	ARHGEF10L	ENST00000361221
ENSG00000236648	LINC02810	ENST00000430540
ENSG00000117148	ACTL8	ENST00000375406
ENSG00000284653	ENSG00000284653	ENST00000641892
ENSG00000261781	LINC01654	ENST00000569711
ENSG00000117154	IGSF21	ENST00000251296
ENSG00000280222	ENSG00000280222	ENST00000624418
ENSG00000230035	IGSF21-AS1	ENST00000419667
ENSG00000225387	ENSG00000225387	ENST00000420211
ENSG00000179023	KLHDC7A	ENST00000400664
ENSG00000235282	DYNLL1P3	ENST00000596113
ENSG00000225478	ENSG00000225478	ENST00000450125
ENSG00000009709	PAX7	ENST00000420770
ENSG00000179002	TAS1R2	ENST00000375371
ENSG00000159423	ALDH4A1	ENST00000375341
ENSG00000265606	MIR4695	ENST00000577305
ENSG00000221662	MIR1290	ENST00000408735
ENSG00000169991	IFFO2	ENST00000455833
ENSG00000272084	ENSG00000272084	ENST00000606379
ENSG00000127481	UBR4	ENST00000375254
ENSG00000230424	EMC1-AS1	ENST00000437898
ENSG00000127463	EMC1	ENST00000477853
ENSG00000053372	MRTO4	ENST00000330263
ENSG00000286064	ENSG00000286064	ENST00000650657
ENSG00000211454	AKR7L	ENST00000457194
ENSG00000162482	AKR7A3	ENST00000361640
ENSG00000270728	ENSG00000270728	ENST00000604801
ENSG00000053371	AKR7A2	ENST00000235835
ENSG00000200403	RNU6-1099P	ENST00000363533
ENSG00000040487	SLC66A1	ENST00000375153
ENSG00000077549	CAPZB	ENST00000264202
ENSG00000240490	RN7SL277P	ENST00000481521
ENSG00000173436	MICOS10	ENST00000322753
ENSG00000201609	RNU4-28P	ENST00000364739
ENSG00000235185	ENSG00000235185	ENST00000416470
ENSG00000158747	NBL1	ENST00000375136
ENSG00000270136	MICOS10-NBL1	ENST00000602384
ENSG00000226396	ENSG00000226396	ENST00000457263
ENSG00000158748	HTR6	ENST00000289753
ENSG00000162542	TMCO4	ENST00000294543
ENSG00000178828	RNF186	ENST00000375121
ENSG00000235434	ENSG00000235434	ENST00000454736
ENSG00000169914	OTUD3	ENST00000375120
ENSG00000188784	PLA2G2E	ENST00000375116
ENSG00000242688	RN7SL304P	ENST00000488028
ENSG00000188257	PLA2G2A	ENST00000482011
ENSG00000127472	PLA2G5	ENST00000375108
ENSG00000117215	PLA2G2D	ENST00000375105
ENSG00000158786	PLA2G2F	ENST00000375102
ENSG00000227066	ENSG00000227066	ENST00000660429
ENSG00000187980	PLA2G2C	ENST00000679259
ENSG00000162543	UBXN10	ENST00000375099
ENSG00000228105	LINC01757	ENST00000435552
ENSG00000284710	ENSG00000284710	ENST00000641138
ENSG00000158816	VWA5B1	ENST00000289815
ENSG00000226664	ENSG00000226664	ENST00000444923
ENSG00000236963	LINC01141	ENST00000426428
ENSG00000226487	ENSG00000226487	ENST00000421114
ENSG00000284641	ENSG00000284641	ENST00000641552
ENSG00000284743	ENSG00000284743	ENST00000641097
ENSG00000162545	CAMK2N1	ENST00000375078
ENSG00000289402	ENSG00000289402	ENST00000690199
ENSG00000090432	MUL1	ENST00000264198
ENSG00000215520	RPS4XP4	ENST00000443195
ENSG00000183114	FAM43B	ENST00000332947
ENSG00000158825	CDA	ENST00000375071
ENSG00000158828	PINK1	ENST00000321556
ENSG00000284005	MIR6084	ENST00000622012
ENSG00000117242	PINK1-AS	ENST00000451424
ENSG00000244038	DDOST	ENST00000602624
ENSG00000117245	KIF17	ENST00000400463
ENSG00000235432	ENSG00000235432	ENST00000440621
ENSG00000189410	SH2D5	ENST00000444387
ENSG00000233069	ENSG00000233069	ENST00000436642
ENSG00000127483	HP1BP3	ENST00000438032
ENSG00000075151	EIF4G3	ENST00000602326
ENSG00000251914	RNU7-200P	ENST00000516105
ENSG00000221808	MIR1256	ENST00000408881
ENSG00000233072	RPS15AP6	ENST00000420703
ENSG00000236073	ENSG00000236073	ENST00000431514
ENSG00000235112	HSPE1P27	ENST00000430808
ENSG00000287192	ENSG00000287192	ENST00000669329
ENSG00000117298	ECE1	ENST00000374893
ENSG00000236936	ENSG00000236936	ENST00000416959
ENSG00000231105	ECE1-AS1	ENST00000449034
ENSG00000236216	PPP1R11P1	ENST00000486095
ENSG00000228823	PDE4DIPP10	ENST00000443127
ENSG00000236009	ENSG00000236009	ENST00000444647
ENSG00000227001	NBPF2P	ENST00000453025
ENSG00000187952	HS6ST1P1	ENST00000481504
ENSG00000186543	CROCCP5	ENST00000436658
ENSG00000142794	NBPF3	ENST00000318249
ENSG00000176378	PFN1P10	ENST00000455962
ENSG00000162551	ALPL	ENST00000374840
ENSG00000233431	LINC02596	ENST00000457706
ENSG00000076864	RAP1GAP	ENST00000374765
ENSG00000090686	USP48	ENST00000308271
ENSG00000231978	ENSG00000231978	ENST00000434488
ENSG00000187942	LDLRAD2	ENST00000344642
ENSG00000142798	HSPG2	ENST00000374695
ENSG00000232037	ENSG00000232037	ENST00000423231
ENSG00000283234	ENSG00000283234	ENST00000636906
ENSG00000219073	CELA3B	ENST00000337107
ENSG00000285959	ENSG00000285959	ENST00000650360
ENSG00000273610	RN7SL386P	ENST00000485776
ENSG00000201919	RNU6-1022P	ENST00000365049
ENSG00000142789	CELA3A	ENST00000290122
ENSG00000278124	RN7SL186P	ENST00000466485
ENSG00000201273	RNU6-776P	ENST00000364403
ENSG00000228397	LINC01635	ENST00000455966
ENSG00000218510	LINC00339	ENST00000635675
ENSG00000070831	CDC42	ENST00000656825
ENSG00000285752	CDC42-AS1	ENST00000649486
ENSG00000285794	ENSG00000285794	ENST00000642137
ENSG00000230068	CDC42-IT1	ENST00000431803
ENSG00000271428	MPHOSPH6P1	ENST00000604049
ENSG00000162552	WNT4	ENST00000290167
ENSG00000285873	ENSG00000285873	ENST00000648968
ENSG00000266564	MIR4418	ENST00000581169
ENSG00000234397	PPIAP34	ENST00000487348
ENSG00000279625	ENSG00000279625	ENST00000624125
ENSG00000184677	ZBTB40	ENST00000375647
ENSG00000237200	ZBTB40-IT1	ENST00000438551
ENSG00000070886	EPHA8	ENST00000166244
ENSG00000276835	MIR6127	ENST00000614019
ENSG00000173372	C1QA	ENST00000374642
ENSG00000159189	C1QC	ENST00000374640
ENSG00000173369	C1QB	ENST00000509305
ENSG00000133216	EPHB2	ENST00000374630
ENSG00000265422	MIR4684	ENST00000581646
ENSG00000225952	ENSG00000225952	ENST00000419644
ENSG00000264014	MIR4253	ENST00000581187
ENSG00000215906	LACTBL1	ENST00000426928
ENSG00000227868	TEX46	ENST00000566855
ENSG00000004487	KDM1A	ENST00000400181
ENSG00000240553	ENSG00000240553	ENST00000427154
ENSG00000263793	MIR3115	ENST00000577915
ENSG00000266802	ENSG00000266802	ENST00000583845
ENSG00000169641	LUZP1	ENST00000302291
ENSG00000229010	ENSG00000229010	ENST00000450968
ENSG00000206935	RNU6-514P	ENST00000384208
ENSG00000252578	RNU6-135P	ENST00000516769
ENSG00000289014	ENSG00000289014	ENST00000691668
ENSG00000179546	HTR1D	ENST00000374619
ENSG00000215381	ENSG00000215381	ENST00000442089
ENSG00000261326	LINC01355	ENST00000655082
ENSG00000284726	ENSG00000284726	ENST00000641772
ENSG00000125944	HNRNPR	ENST00000302271
ENSG00000125945	ZNF436	ENST00000314011
ENSG00000249087	ZNF436-AS1	ENST00000454117
ENSG00000201405	Y_RNA	ENST00000364535
ENSG00000271420	ENSG00000271420	ENST00000605350
ENSG00000204219	TCEA3	ENST00000450454
ENSG00000232482	ENSG00000232482	ENST00000445848
ENSG00000088280	ASAP3	ENST00000336689
ENSG00000007968	E2F2	ENST00000361729
ENSG00000235052	ENSG00000235052	ENST00000451217
ENSG00000117318	ID3	ENST00000374561
ENSG00000285802	ENSG00000285802	ENST00000648225
ENSG00000197880	MDS2	ENST00000477916
ENSG00000229239	ENSG00000229239	ENST00000451300
ENSG00000142676	RPL11	ENST00000643754
ENSG00000236810	ELOA-AS1	ENST00000655402
ENSG00000011007	ELOA	ENST00000613537
ENSG00000057757	PITHD1	ENST00000246151
ENSG00000011009	LYPLA2	ENST00000374514
ENSG00000117308	GALE	ENST00000617979
ENSG00000117305	HMGCL	ENST00000374490
ENSG00000179163	FUCA1	ENST00000374479
ENSG00000188822	CNR2	ENST00000374472
ENSG00000229106	BTBD6P1	ENST00000412176
ENSG00000232557	ENSG00000232557	ENST00000411815
ENSG00000264926	MIR378F	ENST00000578143
ENSG00000230228	H3P1	ENST00000421430
ENSG00000189266	PNRC2	ENST00000334351
ENSG00000188529	SRSF10	ENST00000492112
ENSG00000215905	ENSG00000215905	ENST00000442164
ENSG00000225315	ENSG00000225315	ENST00000439239
ENSG00000142661	MYOM3	ENST00000374434
ENSG00000230703	MYOM3-AS1	ENST00000429191
ENSG00000142677	IL22RA1	ENST00000270800
ENSG00000185436	IFNLR1	ENST00000327535
ENSG00000158055	GRHL3	ENST00000361548
ENSG00000230023	LINC02800	ENST00000439059
ENSG00000232298	GRHL3-AS1	ENST00000437965
ENSG00000001460	STPG1	ENST00000337248
ENSG00000001461	NIPAL3	ENST00000374399
ENSG00000288982	ENSG00000288982	ENST00000685637
ENSG00000286061	RCAN3AS	ENST00000651630
ENSG00000117602	RCAN3	ENST00000374395
ENSG00000264443	NCMAP-DT	ENST00000577528
ENSG00000184454	NCMAP	ENST00000374392
ENSG00000227312	ENSG00000227312	ENST00000443086
ENSG00000239106	Y_RNA	ENST00000459380
ENSG00000133226	SRRM1	ENST00000323848
ENSG00000284699	ENSG00000284699	ENST00000641176
ENSG00000169504	CLIC4	ENST00000374379
ENSG00000238482	RNU6-1208P	ENST00000459588
ENSG00000020633	RUNX3	ENST00000308873
ENSG00000278034	MIR6731	ENST00000614863
ENSG00000229162	RUNX3-AS1	ENST00000456316
ENSG00000261025	ENSG00000261025	ENST00000568143
ENSG00000264371	MIR4425	ENST00000580572
ENSG00000285823	LINC02793	ENST00000648363
ENSG00000233755	ENSG00000233755	ENST00000424084
ENSG00000233419	IFITM3P7	ENST00000413189
ENSG00000231953	ENSG00000231953	ENST00000455902
ENSG00000117614	SYF2	ENST00000236273
ENSG00000284602	ENSG00000284602	ENST00000641729
ENSG00000284657	ENSG00000284657	ENST00000641059
ENSG00000117616	RSRP1	ENST00000243189
ENSG00000272432	ENSG00000272432	ENST00000607698
ENSG00000261349	ENSG00000261349	ENST00000566714
ENSG00000187010	RHD	ENST00000328664
ENSG00000224183	SDHDP6	ENST00000414693
ENSG00000259984	ENSG00000259984	ENST00000570165
ENSG00000183726	TMEM50A	ENST00000374358
ENSG00000188672	RHCE	ENST00000294413
ENSG00000238084	ENSG00000238084	ENST00000419297
ENSG00000204178	MACO1	ENST00000374343
ENSG00000157978	LDLRAP1	ENST00000374338
ENSG00000225643	ENSG00000225643	ENST00000412797
ENSG00000117643	MAN1C1	ENST00000374332
ENSG00000233478	ENSG00000233478	ENST00000436991
ENSG00000162430	SELENON	ENST00000361547
ENSG00000255054	ENSG00000255054	ENST00000527604
ENSG00000228172	ENSG00000228172	ENST00000442055
ENSG00000117640	MTFR1L	ENST00000374303
ENSG00000272478	ENSG00000272478	ENST00000606617
ENSG00000127423	AUNIP	ENST00000374298
ENSG00000236528	ENSG00000236528	ENST00000455431
ENSG00000182749	PAQR7	ENST00000675840
ENSG00000207302	Y_RNA	ENST00000384572
ENSG00000117632	STMN1	ENST00000455785
ENSG00000229786	SNRPFP2	ENST00000440710
ENSG00000223624	ENSG00000223624	ENST00000453780
ENSG00000283938	MIR3917	ENST00000580971
ENSG00000158006	PAFAH2	ENST00000374282
ENSG00000207237	RNU6-110P	ENST00000384508
ENSG00000252190	ENSG00000252190	ENST00000516381
ENSG00000252691	ENSG00000252691	ENST00000516882
ENSG00000158008	EXTL1	ENST00000374280
ENSG00000158014	SLC30A2	ENST00000374276
ENSG00000284309	ENSG00000284309	ENST00000640097
ENSG00000158022	TRIM63	ENST00000374272
ENSG00000175087	PDIK1L	ENST00000374269
ENSG00000197245	FAM110D	ENST00000374268
ENSG00000282872	C1orf232	ENST00000634842
ENSG00000236782	ZNF593OS	ENST00000648649
ENSG00000142684	ZNF593	ENST00000374266
ENSG00000142675	CNKSR1	ENST00000361530
ENSG00000188782	CATSPER4	ENST00000456354
ENSG00000236155	ZPLD2P	ENST00000428812
ENSG00000278572	ENSG00000278572	ENST00000622820
ENSG00000130695	CEP85	ENST00000451429
ENSG00000270733	ENSG00000270733	ENST00000603670
ENSG00000142669	SH3BGRL3	ENST00000270792
ENSG00000158062	UBXN11	ENST00000374222
ENSG00000169442	CD52	ENST00000374213
ENSG00000176092	CRYBG2	ENST00000308182
ENSG00000225854	ENSG00000225854	ENST00000434718
ENSG00000176083	ZNF683	ENST00000349618
ENSG00000131914	LIN28A	ENST00000326279
ENSG00000117682	DHDDS	ENST00000236342
ENSG00000223583	ENSG00000223583	ENST00000446498
ENSG00000225891	DHDDS-AS1	ENST00000656565
ENSG00000198830	HMGN2	ENST00000361427
ENSG00000224129	DPPA2P2	ENST00000418220
ENSG00000117676	RPS6KA1	ENST00000374168
ENSG00000238705	MIR1976	ENST00000459548
ENSG00000243905	RN7SL679P	ENST00000497096
ENSG00000252802	Y_RNA	ENST00000516993
ENSG00000252429	RNU7-29P	ENST00000516620
ENSG00000289452	ENSG00000289452	ENST00000690093
ENSG00000229247	ENSG00000229247	ENST00000428860
ENSG00000238316	ENSG00000238316	ENST00000459201
ENSG00000235069	ENSG00000235069	ENST00000443847
ENSG00000260063	ENSG00000260063	ENST00000569378
ENSG00000117713	ARID1A	ENST00000324856
ENSG00000060642	PIGV	ENST00000674202
ENSG00000241188	RN7SL165P	ENST00000477476
ENSG00000287810	ENSG00000287810	ENST00000656287
ENSG00000204160	ZDHHC18	ENST00000374142
ENSG00000175793	SFN	ENST00000339276
ENSG00000142751	GPN2	ENST00000374135
ENSG00000226698	ENSG00000226698	ENST00000448791
ENSG00000289554	ENSG00000289554	ENST00000687749
ENSG00000198746	GPATCH3	ENST00000361720
ENSG00000090273	NUDC	ENST00000321265
ENSG00000131910	NR0B2	ENST00000254227
ENSG00000175707	KDF1	ENST00000320567
ENSG00000172746	RPL12P13	ENST00000310055
ENSG00000224064	RPL32P6	ENST00000455684
ENSG00000225294	OSTCP2	ENST00000437956
ENSG00000253368	TRNP1	ENST00000522111
ENSG00000158246	TENT5B	ENST00000289166
ENSG00000090020	SLC9A1	ENST00000263980
ENSG00000229985	ENSG00000229985	ENST00000457038
ENSG00000214973	CHCHD3P3	ENST00000446783
ENSG00000225159	NPM1P39	ENST00000449818
ENSG00000225990	SNRPEP7	ENST00000438350
ENSG00000224311	ENSG00000224311	ENST00000425205
ENSG00000142784	WDTC1	ENST00000319394
ENSG00000252098	Y_RNA	ENST00000516289
ENSG00000243659	ENSG00000243659	ENST00000428741
ENSG00000186501	TMEM222	ENST00000374076
ENSG00000206888	RNU6-48P	ENST00000384161
ENSG00000241547	ACTG1P20	ENST00000486001
ENSG00000142765	SYTL1	ENST00000616558
ENSG00000142733	MAP3K6	ENST00000357582
ENSG00000142748	FCN3	ENST00000270879
ENSG00000174950	CD164L2	ENST00000374030
ENSG00000231207	ENSG00000231207	ENST00000443746
ENSG00000181773	GPR3	ENST00000374024
ENSG00000158195	WASF2	ENST00000618852
ENSG00000241169	ENSG00000241169	ENST00000492975
ENSG00000237429	ENSG00000237429	ENST00000443579
ENSG00000126705	AHDC1	ENST00000673934
ENSG00000000938	FGR	ENST00000374005
ENSG00000235912	ENSG00000235912	ENST00000433132
ENSG00000233975	LINC02574	ENST00000681370
ENSG00000126709	IFI6	ENST00000361157
ENSG00000225886	ENSG00000225886	ENST00000629895
ENSG00000206767	RNU6-949P	ENST00000384040
ENSG00000226662	CHMP1AP1	ENST00000445563
ENSG00000207095	RNU6-424P	ENST00000384367
ENSG00000287244	ENSG00000287244	ENST00000662905
ENSG00000009780	FAM76A	ENST00000373954
ENSG00000231344	ENSG00000231344	ENST00000446554
ENSG00000230833	RPEP3	ENST00000425462
ENSG00000117758	STX12	ENST00000373943
ENSG00000269971	ENSG00000269971	ENST00000602607
ENSG00000270031	ENSG00000270031	ENST00000602843
ENSG00000223062	RNU6-1245P	ENST00000411130
ENSG00000286433	ENSG00000286433	ENST00000660844
ENSG00000117751	PPP1R8	ENST00000311772
ENSG00000252947	SCARNA1	ENST00000517138
ENSG00000130775	THEMIS2	ENST00000373921
ENSG00000117748	RPA2	ENST00000373912
ENSG00000130768	SMPDL3B	ENST00000373894
ENSG00000227050	ENSG00000227050	ENST00000448015
ENSG00000158156	XKR8	ENST00000373884
ENSG00000158161	EYA3	ENST00000373871
ENSG00000238231	ENSG00000238231	ENST00000426041
ENSG00000240750	RN7SL559P	ENST00000476501
ENSG00000228589	SPCS2P4	ENST00000436160
ENSG00000228943	ENSG00000228943	ENST00000443484
ENSG00000289576	ENSG00000289576	ENST00000687303
ENSG00000214812	ENSG00000214812	ENST00000399029
ENSG00000253005	RNU6-176P	ENST00000517196
ENSG00000169403	PTAFR	ENST00000373857
ENSG00000126698	DNAJC8	ENST00000263697
ENSG00000130770	ATP5IF1	ENST00000335514
ENSG00000270605	ENSG00000270605	ENST00000604716
ENSG00000271398	ENSG00000271398	ENST00000605846
ENSG00000130766	SESN2	ENST00000253063
ENSG00000130772	MED18	ENST00000373842
ENSG00000204138	PHACTR4	ENST00000373839
ENSG00000206779	Y_RNA	ENST00000384052
ENSG00000229820	ENSG00000229820	ENST00000438601
ENSG00000221216	RNU6ATAC27P	ENST00000408289
ENSG00000180198	RCC1	ENST00000683442
ENSG00000242125	SNHG3	ENST00000413987
ENSG00000274266	SNORA73A	ENST00000364938
ENSG00000200087	SNORA73B	ENST00000363217
ENSG00000231468	PRDX3P2	ENST00000447051
ENSG00000279443	ENSG00000279443	ENST00000624273
ENSG00000180098	TRNAU1AP	ENST00000373830
ENSG00000197989	SNHG12	ENST00000648127
ENSG00000221539	SNORD99	ENST00000408612
ENSG00000278274	SNORA61	ENST00000384581
ENSG00000273544	SNORA44	ENST00000384584
ENSG00000280498	SNORA16A	ENST00000628458
ENSG00000274582	SNORA16A	ENST00000384342
ENSG00000120656	TAF12	ENST00000373824
ENSG00000188060	RAB42	ENST00000465518
ENSG00000229388	LINC01715	ENST00000420776
ENSG00000270103	ENSG00000270103	ENST00000602813
ENSG00000274978	RNU11	ENST00000387069
ENSG00000162419	GMEB1	ENST00000373816
ENSG00000252777	ENSG00000252777	ENST00000516968
ENSG00000289291	ENSG00000289291	ENST00000691740
ENSG00000198492	YTHDF2	ENST00000373812
ENSG00000116329	OPRD1	ENST00000234961
ENSG00000233427	ENSG00000233427	ENST00000418471
ENSG00000199756	Y_RNA	ENST00000362886
ENSG00000159023	EPB41	ENST00000343067
ENSG00000225616	ENSG00000225616	ENST00000425821
ENSG00000206704	Y_RNA	ENST00000383977
ENSG00000277958	Metazoa_SRP	ENST00000619772
ENSG00000253304	TMEM200B	ENST00000521452
ENSG00000225750	ENSG00000225750	ENST00000413004
ENSG00000116350	SRSF4	ENST00000373795
ENSG00000277916	ENSG00000277916	ENST00000611385
ENSG00000116353	MECR	ENST00000263702
ENSG00000237934	ENSG00000237934	ENST00000427046
ENSG00000060656	PTPRU	ENST00000373779
ENSG00000230523	LINC01756	ENST00000417651
ENSG00000225011	ENSG00000225011	ENST00000515851
ENSG00000228176	ENSG00000228176	ENST00000422638
ENSG00000284676	ENSG00000284676	ENST00000641702
ENSG00000270927	ENSG00000270927	ENST00000603857
ENSG00000233399	LINC01648	ENST00000445180
ENSG00000233372	ENSG00000233372	ENST00000441046
ENSG00000231251	ENSG00000231251	ENST00000442774
ENSG00000236335	ENSG00000236335	ENST00000427319
ENSG00000231949	ENSG00000231949	ENST00000420354
ENSG00000162510	MATN1	ENST00000373765
ENSG00000186056	MATN1-AS1	ENST00000414532
ENSG00000287510	ENSG00000287510	ENST00000655364
ENSG00000162511	LAPTM5	ENST00000294507
ENSG00000264773	MIR4420	ENST00000583944
ENSG00000229607	ENSG00000229607	ENST00000440358
ENSG00000223382	LINC01778	ENST00000671661
ENSG00000222784	RN7SKP91	ENST00000410852
ENSG00000235143	ENSG00000235143	ENST00000431202
ENSG00000162512	SDC3	ENST00000339394
ENSG00000266210	RN7SL371P	ENST00000578099
ENSG00000134644	PUM1	ENST00000426105
ENSG00000237329	ENSG00000237329	ENST00000417263
ENSG00000232768	ENSG00000232768	ENST00000429616
ENSG00000215900	SELENOWP1	ENST00000322792
ENSG00000225142	ENSG00000225142	ENST00000441274
ENSG00000084628	NKAIN1	ENST00000373736
ENSG00000060688	SNRNP40	ENST00000263694
ENSG00000229447	ENSG00000229447	ENST00000452686
ENSG00000121766	ZCCHC17	ENST00000344147
ENSG00000229044	ENSG00000229044	ENST00000430143
ENSG00000121769	FABP3	ENST00000373713
ENSG00000168528	SERINC2	ENST00000373709
ENSG00000215899	ENSG00000215899	ENST00000401075
ENSG00000206981	RNU6-40P	ENST00000384254
ENSG00000260386	LDC1P	ENST00000563550
ENSG00000265961	Y_RNA	ENST00000578934
ENSG00000284543	LINC01226	ENST00000640226
ENSG00000229167	ENSG00000229167	ENST00000435872
ENSG00000142910	TINAGL1	ENST00000271064
ENSG00000121764	HCRTR1	ENST00000403528
ENSG00000162517	PEF1	ENST00000373703
ENSG00000235790	PEF1-AS1	ENST00000609549
ENSG00000264078	ENSG00000264078	ENST00000581333
ENSG00000084636	COL16A1	ENST00000373672
ENSG00000121753	ADGRB2	ENST00000373658
ENSG00000266580	MIR4254	ENST00000581063
ENSG00000254545	ENSG00000254545	ENST00000527035
ENSG00000134668	SPOCD1	ENST00000360482
ENSG00000203620	ENSG00000203620	ENST00000453837
ENSG00000269967	ENSG00000269967	ENST00000602889
ENSG00000184007	PTP4A2	ENST00000647444
ENSG00000288678	ENSG00000288678	ENST00000679970
ENSG00000228634	ENSG00000228634	ENST00000447478
ENSG00000284702	ENSG00000284702	ENST00000641788
ENSG00000121774	KHDRBS1	ENST00000327300
ENSG00000203325	ENSG00000203325	ENST00000366152
ENSG00000121775	TMEM39B	ENST00000336294
ENSG00000266203	MIR5585	ENST00000577515
